name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Krispy Tomato Brick Oven Pizza,"American, Italian",3.8,Good,40,P,500,2,Loyola Heights,"Loyola Heights, Quezon City",Quezon City,,162,14.6394498056,121.0744301230,0,1
Bakmi Nyonya,Indonesian,3.9,Good,37,P,350,2,"Pioneer Street Market,Highway Hills, Mandaluyong City","Pioneer Street Market,Highway Hills, Mandaluyong City, Mandaluyong City",Mandaluyong City,,162,14.5731143778,121.0534653068,0,0
Auntie May's,"Filipino, American",3.9,Good,29,P,550,2,"Pioneer Street Market,Highway Hills, Mandaluyong City","Pioneer Street Market,Highway Hills, Mandaluyong City, Mandaluyong City",Mandaluyong City,,162,14.5730965308,121.0534646362,0,0
Dong Bei Dumpling,Chinese,3.8,Good,164,P,200,1,Binondo,"Binondo, Manila",Manila,,162,14.6007961270,120.9753161296,0,0
8065 Bagnet,Filipino,3.8,Good,225,P,400,2,San Antonio,"San Antonio, Makati City",Makati City,,162,14.5644853866,121.0094291344,0,0
Kanto Freestyle Breakfast,"Filipino, American",3.8,Good,105,P,350,2,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6323919058,121.0343190283,0,0
Shawarma Snack Center,"Lebanese, Arabian, Middle Eastern",3.9,Good,142,P,500,2,Ermita,"Ermita, Manila",Manila,,162,14.5746634847,120.9818402678,0,0
Sweet Ecstasy,"Burger, Beverages",3.8,Good,92,P,600,2,"Uptown Parade, Bonifacio Global City, Taguig City","Uptown Parade, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5581279743,121.0540704802,0,0
Taco Bell,"Mexican, Fast Food",3.8,Good,145,P,400,2,"Gateway Mall, Cubao, Quezon City","Gateway Mall, Cubao, Quezon City, Quezon City",Quezon City,,162,14.6219450000,121.0529100000,0,0
Rodic's Diner,"Fast Food, Filipino",3.8,Good,233,P,250,1,Diliman,"Diliman, Quezon City",Quezon City,,162,14.6530050000,121.0530710000,0,0
Love Desserts,Desserts,3.8,Good,102,P,500,2,Fairview,"Fairview, Quezon City",Quezon City,,162,14.7058096059,121.0730276629,0,0
Taco Bell,"Mexican, Fast Food",3.8,Good,142,P,400,2,"Trinoma Mall, Bagong Pag-Asa, Quezon City","Trinoma Mall, Bagong Pag-Asa, Quezon City, Quezon City",Quezon City,,162,14.6526365730,121.0334432870,0,0
Tambai,Japanese,3.8,Good,121,P,300,1,Poblacion,"Poblacion, Makati City",Makati City,,162,14.5630121422,121.0307718068,0,0
The Snack Shack,"Fast Food, Burger",3.8,Good,159,P,200,1,Marikina Heights,"Marikina Heights, Marikina City",Marikina City,,162,14.6486850376,121.1122103781,0,0
Eat & Meet Restaurant,"Asian, Steak",3.8,Good,77,P,400,2,Concepcion Dos,"Concepcion Dos, Marikina City",Marikina City,,162,14.6427186745,121.1109638214,0,0
Viet Asia Restaurant,"Asian, Vietnamese, Healthy Food",3.8,Good,61,P,500,2,BF Homes,"BF Homes, Parañaque City",Parañaque City,,162,14.4545732221,121.0163981840,0,0
Tom Sawyer's,American,3.8,Good,88,P,400,2,"Tiendesitas, Ugong, Pasig City","Tiendesitas, Ugong, Pasig City, Pasig City",Pasig City,,162,14.5856480734,121.0773993284,0,0
Juju Eats,Healthy Food,3.8,Good,78,P,650,2,Libis,"Libis, Quezon City",Quezon City,,162,14.6078939747,121.0812459514,0,0
Big Scoop,"Desserts, Ice Cream, Filipino",3.7,Good,70,P,400,2,Greater San Juan,"Greater San Juan, San Juan City",San Juan City,,162,14.6078329803,121.0272302851,0,0
B.Wings,"Fast Food, American, Filipino",3.8,Good,93,P,400,2,Loyola Heights,"Loyola Heights, Quezon City",Quezon City,,162,14.6406043119,121.0733565688,0,0
Hunger Buster,Burger,3.8,Good,69,P,300,1,"University Mall, Malate, Manila","University Mall, Malate, Manila, Manila",Manila,,162,14.5631562220,120.9943795949,0,0
Cafe Mithi,Filipino,3.8,Good,44,P,500,2,Sikatuna Village,"Sikatuna Village, Quezon City",Quezon City,,162,14.6364118580,121.0611642525,0,0
Mai Wei Fang,"Chinese, Asian, Bakery, Dumplings, Oriental, Tea",3.8,Good,31,P,500,2,"Robinsons Place Manila, Ermita, Manila","Robinsons Place Manila, Ermita, Manila, Manila",Manila,,162,14.5760065328,120.9835183248,0,0
Chimara,Healthy Food,3.8,Good,79,P,500,2,"Greenbelt 3, San Lorenzo, Makati City","Greenbelt 3, San Lorenzo, Makati City, Makati City",Makati City,,162,14.5518470000,121.0214570000,0,0
H.I.D. Burgers,"American, Burger",3.8,Good,50,P,400,2,San Antonio,"San Antonio, Makati City",Makati City,,162,14.5599471780,121.0109170899,0,0
Papa Beer,American,3.8,Good,28,P,400,2,"Grub Hub Food Park, Tandang Sora, Quezon City","Grub Hub Food Park, Tandang Sora, Quezon City, Quezon City",Quezon City,,162,14.6715631861,121.0439860448,0,0
Casamigos Cantina,"Filipino, Mexican",3.8,Good,29,P,500,2,Concepcion Dos,"Concepcion Dos, Marikina City",Marikina City,,162,14.6381752676,121.1165488511,0,0
Hunchos,Mexican,3.8,Good,30,P,500,2,Concepcion Dos,"Concepcion Dos, Marikina City",Marikina City,,162,14.6444204004,121.1205939576,0,0
Oji-San Yakitori Bar,Japanese,3.8,Good,21,P,500,2,"Open Kitchen Congressional, Tandang Sora, Quezon City","Open Kitchen Congressional, Tandang Sora, Quezon City, Quezon City",Quezon City,,162,14.6732114960,121.0602861643,0,0
Elar's Lechon,Filipino,3.8,Good,44,P,350,2,Banawe,"Banawe, Quezon City",Quezon City,,162,14.6195720000,121.0033510000,0,0
The Snack Shack,"Fast Food, Burger",3.8,Good,33,P,200,1,Diliman,"Diliman, Quezon City",Quezon City,,162,14.6597444214,121.0684427619,0,0
Taka Ramen,Ramen,3.8,Good,26,P,500,2,"Open Kitchen P. Tuazon, Cubao, Quezon City","Open Kitchen P. Tuazon, Cubao, Quezon City, Quezon City",Quezon City,,162,14.6152378337,121.0460288823,0,0
Banh Mi Kitchen,"Vietnamese, Asian",3.8,Good,21,P,400,2,"Pearl Plaza, Ortigas, Pasig City","Pearl Plaza, Ortigas, Pasig City, Pasig City",Pasig City,,162,14.5801371900,121.0597822443,0,0
de Original Jamaican Pattie Shop and Juice Bar,Street Food,3.7,Good,29,P,180,1,"Greenbelt 1, San Lorenzo, Makati City","Greenbelt 1, San Lorenzo, Makati City, Makati City",Makati City,,162,14.5530000000,121.0225000000,0,0
Pan De Amerikana,"Bakery, Filipino",3.7,Good,207,P,200,1,Concepcion Dos,"Concepcion Dos, Marikina City",Marikina City,,162,14.6443811499,121.1144714803,0,0
Big Boy's Diner,"American, Burger",3.7,Good,101,P,500,2,Banawe,"Banawe, Quezon City",Quezon City,,162,14.6376526692,121.0057125986,0,1
8 Street Bites,American,3.7,Good,145,P,400,2,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",Manila,,162,14.5902032739,120.9827924520,0,0
Amber's Best,Filipino,3.7,Good,145,P,250,1,San Antonio,"San Antonio, Makati City",Makati City,,162,14.5643455262,121.0117110238,0,0
Tasty Dumplings,"Taiwanese, Chinese",3.7,Good,133,P,500,2,Binondo,"Binondo, Manila",Manila,,162,14.6004960119,120.9748376906,0,0
Chubby Chicken,American,3.7,Good,157,P,300,1,Loyola Heights,"Loyola Heights, Quezon City",Quezon City,,162,14.6363742280,121.0731091350,0,0
Chomp Chomp,"Asian, Singaporean",3.7,Good,127,P,500,2,Malate,"Malate, Manila",Manila,,162,14.5651811180,120.9950400889,0,0
Pizza Warehouse,Pizza,3.7,Good,176,P,450,2,"Glorietta 3, Glorietta Complex, Makati CIty","Glorietta 3, Glorietta Complex, Makati CIty, Makati City",Makati City,,162,14.5505358981,121.0251384974,0,0
Udderly Delicious Milkshakes and Desserts,Beverages,3.7,Good,166,P,300,1,Concepcion Dos,"Concepcion Dos, Marikina City",Marikina City,,162,14.6406714606,121.1218884587,0,0
Tipsy Beans,"Filipino, American, Coffee",3.7,Good,71,P,500,2,Highway Hills,"Highway Hills, Mandaluyong City",Mandaluyong City,,162,14.5791261109,121.0482775793,0,0
Burrito Brothers,Mexican,3.7,Good,174,P,500,2,Concepcion Dos,"Concepcion Dos, Marikina City",Marikina City,,162,14.6391198991,121.1219199747,0,0
Boyong's - Chef B's Grilled Burger,"Burger, Filipino",3.7,Good,116,P,350,2,San Roque,"San Roque, Marikina City",Marikina City,,162,14.6244718137,121.0968198627,0,0
SweetLand Kitchen Central,"Desserts, American",3.7,Good,35,P,400,2,Del Monte,"Del Monte, Quezon City",Quezon City,,162,14.6339795232,121.0179957748,0,1
Chevy Burger,Burger,3.7,Good,108,P,400,2,Calumpang,"Calumpang, Marikina City",Marikina City,,162,14.6243559980,121.0959002003,0,0
Uncle Moe's Shawarma Hub,"Middle Eastern, Iranian",3.7,Good,123,P,500,2,BF Homes,"BF Homes, Parañaque City",Parañaque City,,162,14.4464480512,121.0206571966,0,0
Buddha-Bar Manila,"Asian, Chinese, Japanese",4.2,Very Good,156,P,2500,4,Poblacion,"Poblacion, Makati City",Makati City,,162,14.5649870000,121.0282470000,0,1
VU's Sky Bar and Lounge,European,4.2,Very Good,83,P,2000,4,"Marco Polo Ortigas Manila, Ortigas, Pasig City","Marco Polo Ortigas Manila, Ortigas, Pasig City, Pasig City",Pasig City,,162,14.5875361618,121.0634424537,0,0
Pura Vida,Latin American,4.2,Very Good,110,P,700,3,Poblacion,"Poblacion, Makati City",Makati City,,162,14.5638581232,121.0314738751,0,0
Firefly Roofdeck - City Garden Grand Hotel,"Finger Food, American, Asian, BBQ, Bar Food, Continental",4.1,Very Good,167,P,1000,3,"City Garden Grand Hotel, Poblacion, Makati City","City Garden Grand Hotel, Poblacion, Makati City, Makati City",Makati City,,162,14.5647089685,121.0292573646,0,0
High Street Lounge - Shangri-La at the Fort,International,4.1,Very Good,81,P,1700,4,"Shangri-La at the Fort, Bonifacio Global City, Taguig City","Shangri-La at the Fort, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5527887226,121.0468094051,0,1
Moonshine,"American, Filipino",4.0,Very Good,85,P,1600,4,"The Sapphire Bloc, Ortigas, Pasig City","The Sapphire Bloc, Ortigas, Pasig City, Pasig City",Pasig City,,162,14.5877074809,121.0632027313,0,0
Windows By the Bay - Hotel Jen Manila,"American, Healthy Food, Sandwich",3.8,Good,14,P,800,3,"Hotel Jen Manila, Buendia, Pasay City","Hotel Jen Manila, Buendia, Pasay City, Pasay City",Pasay City,,162,14.5587915992,120.9881132841,0,0
Straight Up,Finger Food,3.8,Good,23,P,1500,4,"Seda Vertis North, Bagong Pag-Asa, Quezon City ","Seda Vertis North, Bagong Pag-Asa, Quezon City , Quezon City",Quezon City,,162,14.6502570000,121.0357460000,0,0
Oz Bar - Holiday Inn & Suites Makati,"American, Finger Food",3.7,Good,20,P,1500,4,"Holiday Inn & Suites Makati, Glorietta Complex, Makati City","Holiday Inn & Suites Makati, Glorietta Complex, Makati City, Makati City",Makati City,1224,162,14.5504051154,121.0250291973,0,0
Pacific Lounge - Pan Pacific Manila,"American, American",3.7,Good,18,P,2000,4,"Pan Pacific Manila, Malate, Manila","Pan Pacific Manila, Malate, Manila, Manila",Manila,,162,14.5727415391,120.9844825789,0,0
Prohibition Liquor Lounge,Finger Food,3.7,Good,32,P,700,3,"Greenbelt 3, San Lorenzo, Makati City","Greenbelt 3, San Lorenzo, Makati City, Makati City",Makati City,,162,14.5519830000,121.0221180000,0,0
C Lounge,Finger Food,3.7,Good,35,P,1900,4,"Conrad Manila, Mall of Asia Complex (MOA), Pasay City","Conrad Manila, Mall of Asia Complex (MOA), Pasay City, Pasay City",Pasay City,1300,162,14.5315696571,120.9803513065,0,1
Lobby Lounge - Edsa Shangri-La,"Finger Food, Tea",3.6,Good,27,P,2000,4,"Edsa Shangri-La, Ortigas, Mandaluyong City","Edsa Shangri-La, Ortigas, Mandaluyong City, Mandaluyong City",Mandaluyong City,,162,14.5815363393,121.0570889711,0,0
Straight Up,Finger Food,3.6,Good,28,P,1500,4,Bonifacio Global City,"Bonifacio Global City, Taguig City",Taguig City,,162,14.5506423415,121.0531645641,0,0
Le Bar - Sofitel Philippine Plaza Manila,French,3.5,Good,47,P,2500,4,"Sofitel Philippine Plaza Manila, CCP Complex, Pasay City","Sofitel Philippine Plaza Manila, CCP Complex, Pasay City, Pasay City",Pasay City,,162,14.5545466367,120.9808840603,0,0
Lobby Lounge - Okada Manila,International,3.4,Average,16,P,3000,4,"Okada Manila, Entertainment City, Parañaque City","Okada Manila, Entertainment City, Parañaque City, Parañaque City",Parañaque City,,162,14.5127942635,120.9804575890,0,0
The Malt Room - Hotel Rembrandt,"Beverages, American",3.5,Good,31,P,1500,4,"Hotel Rembrandt, South Triangle, Tomas Morato, Quezon City","Hotel Rembrandt, South Triangle, Tomas Morato, Quezon City, Quezon City",Quezon City,,162,14.6375971978,121.0359488055,0,1
Center Stage Family KTV & Resto Bar,"Italian, Filipino, American",3.4,Average,39,P,1000,3,"SM by the Bay, SM Mall of Asia, Mall of Asia Complex (MOA), Pasay City","SM by the Bay, SM Mall of Asia, Mall of Asia Complex (MOA), Pasay City, Pasay City",Pasay City,,162,14.5398552757,120.9798748791,0,0
Moonshine,"American, Filipino",3.5,Good,33,P,1600,4,"Glorietta 1, Glorietta Complex, Makati City","Glorietta 1, Glorietta Complex, Makati City, Makati City",Makati City,,162,14.5513410000,121.0244790000,0,0
FYRE Rooftop Lounge,Finger Food,3.4,Average,28,P,800,3,Poblacion,"Poblacion, Makati City",Makati City,,162,14.5651310000,121.0310260000,0,1
Monkey Mic Family KTV,"American, Filipino",3.4,Average,23,P,1000,3,Tandang Sora,"Tandang Sora, Quezon City",Quezon City,,162,14.6724976191,121.0621117428,0,0
Music Bank,"Asian, American, Filipino",3.4,Average,21,P,700,3,"HK Sun Plaza, Libertad, Pasay City","HK Sun Plaza, Libertad, Pasay City, Pasay City",Pasay City,,162,14.5453382826,120.9877957776,0,0
The Lounge - New World Makati Hotel,Finger Food,3.4,Average,12,P,2500,4,"New World Makati Hotel, San Lorenzo, Makati City","New World Makati Hotel, San Lorenzo, Makati City, Makati City",Makati City,,162,14.5509691354,121.0216107220,0,0
Salon De Ning - The Peninsula,Drinks Only,3.4,Average,20,P,3500,4,"The Peninsula, Urdaneta, Makati City","The Peninsula, Urdaneta, Makati City, Makati City",Makati City,,162,14.5549110000,121.0254330000,0,0
The Lobby Lounge - Crimson Hotel,"European, Middle Eastern, Mediterranean",3.3,Average,11,P,1200,3,"Crimson Hotel, Filinvest City, Muntinlupa City","Crimson Hotel, Filinvest City, Muntinlupa City, Muntinlupa City",Muntinlupa City,,162,14.4199974709,121.0424404219,0,0
Lobby Lounge - Diamond Hotel,"French, Coffee",3.3,Average,23,P,1500,4,"Diamond Hotel, Malate, Manila","Diamond Hotel, Malate, Manila, Manila",Manila,,162,14.5708426157,120.9824340418,0,0
Music Bank,"Asian, American, Filipino",3.3,Average,27,P,700,3,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6347528905,121.0361526534,0,0
The Red Piano,"European, American, International, Spanish, Asian, Italian, French, Steak",3.4,Average,23,P,1700,4,"The Plaza at Arya Residences, Bonifacio Global City, Taguig City","The Plaza at Arya Residences, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5474616739,121.0478987172,0,0
HidN Lounge,"Finger Food, Fusion, Bar Food, Beverages, Filipino",3.3,Average,16,P,900,3,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6348459929,121.0306148976,0,1
Society Lounge,"French, Asian",3.3,Average,11,P,2300,4,Urdaneta,"Urdaneta, Makati City",Makati City,,162,14.5570480000,121.0261620000,0,0
Avenue 75,Finger Food,3.3,Average,18,P,800,3,BF Homes,"BF Homes, Parañaque City",Parañaque City,,162,14.4454277778,121.0225305556,0,0
Music Match,Filipino,3.2,Average,15,P,1000,3,"Home Depot, Ugong, Pasig City","Home Depot, Ugong, Pasig City, Pasig City",Pasig City,,162,14.5850581845,121.0657934099,0,0
Music 21 Plaza,"Filipino, Finger Food",3.2,Average,31,P,1000,3,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6357575503,121.0312743858,0,0
Lounge Lizard,American,3.2,Average,13,P,800,3,BF Homes,"BF Homes, Parañaque City",Parañaque City,,162,14.4553120000,121.0124570000,0,0
Club Lounge - Hotel H2O,Finger Food,3.2,Average,10,P,2000,4,"Manila Ocean Park, Ermita, Manila","Manila Ocean Park, Ermita, Manila, Manila",Manila,,162,14.5791987946,120.9726711363,0,0
Music Match,Filipino,3.2,Average,12,P,1000,3,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6331983676,121.0351062566,0,0
Music Bank,"Asian, American, Filipino",3.2,Average,9,P,700,3,Libis,"Libis, Quezon City",Quezon City,,162,14.6091086677,121.0769396648,0,0
Vanity Club,Drinks Only,3.1,Average,23,P,1000,3,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6304950000,121.0344340000,0,0
Karaoke Pop,Finger Food,3.1,Average,9,P,700,3,"Manhattan Parkview, Cubao, Quezon City","Manhattan Parkview, Cubao, Quezon City, Quezon City",Quezon City,,162,14.6227355449,121.0545640066,0,0
Song Hits,"Filipino, Finger Food",3.1,Average,8,P,1000,3,"Metrowalk Commercial Complex, Ugong, Pasig City","Metrowalk Commercial Complex, Ugong, Pasig City, Pasig City",Pasig City,,162,14.5872412200,121.0639896244,0,0
Star Sisig ATBP,Filipino,3.1,Average,14,P,500,2,Plainview,"Plainview, Mandaluyong City",Mandaluyong City,1550,162,14.5711366060,121.0306256264,0,0
Turtles Family KTV,Filipino,3.1,Average,5,P,600,2,Project 6,"Project 6, Quezon City",Quezon City,,162,14.6620438079,121.0440980271,0,0
Nostalgia Bar Lounge,Finger Food,3.1,Average,6,P,2300,4,"Joy~Nostalg Hotel & Suites Manila, Ortigas, Pasig City","Joy~Nostalg Hotel & Suites Manila, Ortigas, Pasig City, Pasig City",Pasig City,,162,14.5876153320,121.0598948970,0,0
The Lounge - AG New World Manila Bay Hotel,Drinks Only,3.1,Average,3,P,1300,3,"AG New World Manila Bay Hotel, Malate, Manila","AG New World Manila Bay Hotel, Malate, Manila, Manila",Manila,,162,14.5735952705,120.9824615344,0,0
Music 21 Plaza,"Filipino, Finger Food",3.1,Average,5,P,1000,3,Pio del Pilar,"Pio del Pilar, Makati City",Makati City,,162,14.5568055861,121.0131862387,0,0
Lobby Lounge - Pan Pacific Manila,"Middle Eastern, Filipino",3.1,Average,5,P,2000,4,"Pan Pacific Manila, Malate, Manila","Pan Pacific Manila, Malate, Manila, Manila",Manila,1004,162,14.5725611226,120.9844886139,0,0
Turtles Family KTV,Filipino,3.0,Average,21,P,600,2,BF Homes,"BF Homes, Parañaque City",Parañaque City,,162,14.4458266222,121.0218192637,0,0
Lush Bar and Lounge - Luxent Hotel,"Asian, European, American",3.0,Average,8,P,2500,4,Tomas Morato,"Tomas Morato, Quezon City",Quezon City,,162,14.6350004064,121.0343813896,0,0
Lobby Lounge - Hotel Jen Manila,Finger Food,3.0,Average,2,P,3500,4,"Hotel Jen Manila, Buendia, Pasay City","Hotel Jen Manila, Buendia, Pasay City, Pasay City",Pasay City,,162,14.5577807467,120.9879754856,0,0
Rockstar KTV,"Filipino, American, Asian",2.9,Average,8,P,1000,3,"SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5457770471,121.0534304380,0,0
Music 21 Plaza,"Filipino, Finger Food",2.9,Average,5,P,1000,3,Baclaran,"Baclaran, Pasay City",Pasay City,,162,14.5373017935,120.9954665601,0,0
Music 21 Plaza,"Filipino, Finger Food",2.9,Average,6,P,1000,3,Malate,"Malate, Manila",Manila,,162,14.5719095453,120.9840433672,0,0
Turtles Family KTV,Filipino,2.9,Average,8,P,600,2,Fairview,"Fairview, Quezon City",Quezon City,,162,14.7052323633,121.0802253708,0,0
Music Platinum,Filipino,2.9,Average,5,P,1200,3,"Metrowalk Commercial Complex, Ugong, Pasig City","Metrowalk Commercial Complex, Ugong, Pasig City, Pasig City",Pasig City,,162,14.5867382931,121.0643688217,0,1
I'm A Singer Family KTV & Restaurant,Finger Food,2.9,Average,5,P,900,3,Diliman,"Diliman, Quezon City",Quezon City,,162,14.6450834407,121.0520095378,0,0
Jardin Garden Club - Remington Hotel,"Spanish, Filipino",2.9,Average,6,P,1000,3,Newport City,"Newport City, Pasay City",Pasay City,,162,14.5180000000,121.0192500000,0,0
Turtles Family KTV,Filipino,2.9,Average,4,P,600,2,New Manila,"New Manila, Quezon City",Quezon City,,162,14.6242534832,121.0352883115,0,0
Lobby Lounge - Ramada Manila Central,Drinks Only,2.9,Average,2,P,1500,4,Binondo,"Binondo, Manila",Manila,,162,14.5999970087,120.9750522673,0,0
The Club Chicago,Finger Food,2.8,Average,6,P,1000,3,Ugong,"Ugong, Pasig City",Pasig City,,162,14.5860374382,121.0638669133,0,0
Music 21 Plaza,"Filipino, Finger Food",2.7,Average,6,P,1000,3,Alabang,"Alabang, Muntinlupa City",Muntinlupa City,,162,14.4276294107,121.0233343765,0,0
Celebrity Lounge Family KTV and Restobar,"American, Filipino",2.6,Average,13,P,600,2,Addition Hills,"Addition Hills, Mandaluyong City",Mandaluyong City,,162,14.5884401282,121.0433141515,0,0
Red Box,"Filipino, Japanese",2.3,Poor,70,P,1500,4,"Greenbelt 3, San Lorenzo, Makati City","Greenbelt 3, San Lorenzo, Makati City, Makati City",Makati City,,162,14.5519710000,121.0217820000,0,0
Upperstar Family KTV,"Filipino, Korean, Asian",0,Not rated,0,P,900,3,Batasan Hills,"Batasan Hills, Quezon City",Quezon City,,162,14.6826557931,121.0793036968,0,0
Lemon Box Family KTV Bar,"Asian, Chinese",0,Not rated,3,P,800,3,Binondo,"Binondo, Manila",Manila,,162,14.6032476471,120.9731458873,0,0
Music 11 Plaza,Finger Food,0,Not rated,3,P,900,3,Bel-Air,"Bel-Air, Makati City",Makati City,,162,14.5629140000,121.0258510000,0,0
Perfect Hits Family KTV & Resto Bar,"Filipino, American",0,Not rated,2,P,800,3,Manggahan,"Manggahan, Pasig City",Pasig City,,162,14.6077126137,121.1042063311,0,0
Turtles Family KTV,Filipino,0,Not rated,0,P,600,2,West Triangle,"West Triangle, Quezon City",Quezon City,,162,14.6434000000,121.0273830000,0,0
Playlist,Finger Food,0,Not rated,3,P,700,3,"Metrowalk Commercial Complex, Ugong, Pasig City","Metrowalk Commercial Complex, Ugong, Pasig City, Pasig City",Pasig City,,162,14.5875471937,121.0643963143,0,0
Lanai Lounge at Antonio's,Finger Food,0,Not rated,3,P,1500,4,Tagaytay City,"Tagaytay City, Tagaytay City",Tagaytay City,,162,14.1004519764,120.8936428651,0,0
Mad Voice Family KTV & Restaurant,American,0,Not rated,2,P,500,2,San Antonio,"San Antonio, Parañaque City",Parañaque City,,162,14.4592040000,121.0313020000,0,0
The Lounge - Grand Hyatt Manila,European,0,Not rated,3,P,2500,4,"Grand Hyatt Manila, Bonifacio Global City, Taguig City","Grand Hyatt Manila, Bonifacio Global City, Taguig City, Taguig City",Taguig City,1634,162,14.5567070000,121.0520060000,0,0
Bar Rouge - New World Makati Hotel,Finger Food,0,Not rated,3,P,1400,4,"New World Makati Hotel, San Lorenzo, Makati City","New World Makati Hotel, San Lorenzo, Makati City, Makati City",Makati City,,162,14.5514828531,121.0217180103,0,0
Dos Lunas - The Sulô Riviera,Drinks Only,0,Not rated,0,P,1300,3,"The Sulô Riviera, Diliman, Quezon City","The Sulô Riviera, Diliman, Quezon City, Quezon City",Quezon City,,162,14.6447032632,121.0491157696,0,0
Turtles Family KTV,Filipino,0,Not rated,2,P,600,2,Concepcion Uno,"Concepcion Uno, Marikina City",Marikina City,,162,14.6504960316,121.1065381765,0,0
Fort 101 Family KTV,"American, Asian",0,Not rated,1,P,800,3,"The Fort Strip, Bonifacio Global City, Taguig City","The Fort Strip, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5495660000,121.0487610000,0,0
S n S Music Lounge,Filipino,0,Not rated,1,P,950,3,BF Homes,"BF Homes, Parañaque City",Parañaque City,,162,14.4448204490,121.0287598148,0,0
Tree Top Lounge - Acacia Hotel,International,0,Not rated,1,P,1200,3,"Acacia Hotel, Filinvest City, Muntinlupa City","Acacia Hotel, Filinvest City, Muntinlupa City, Muntinlupa City",Muntinlupa City,,162,14.4206205956,121.0355380923,0,0
Brothers Family KTV & Restaurant,"Filipino, Korean",0,Not rated,1,P,1200,3,Malate,"Malate, Manila",Manila,,162,14.5704272646,120.9858028963,0,0
Ped Xing,Finger Food,0,Not rated,0,P,500,2,"The Nest Food and Lifestyle Park, Palingon, Taguig City","The Nest Food and Lifestyle Park, Palingon, Taguig City, Taguig City",Taguig City,,162,14.5377321359,121.0751154274,0,0
Opera Karaoke Bar,Filipino,0,Not rated,0,P,800,3,Santa Cruz,"Santa Cruz, Manila",Manila,,162,14.6053497161,120.9815365076,0,0
The Lounge at Felipe and Sons,Drinks Only,0,Not rated,1,P,700,3,"Net Quad, Bonifacio Global City, Taguig City","Net Quad, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5529240472,121.0472761095,0,0
Mames Billiards Station,"Asian, American",0,Not rated,0,P,700,3,Project 2,"Project 2, Quezon City",Quezon City,,162,14.6280344955,121.0629693791,0,0
V Lounge Bar,Drinks Only,0,Not rated,0,P,1000,3,Diliman,"Diliman, Quezon City",Quezon City,,162,14.6403311755,121.0550602153,0,0
Playtaste,American,0,Not rated,0,P,0,1,Addition Hills,"Addition Hills, Mandaluyong City",Mandaluyong City,,162,14.5903590166,121.0382635519,0,0
Blu Cafe and Lounge,Coffee,0,Not rated,0,P,2000,4,Santa Cruz,"Santa Cruz, Manila",Manila,,162,14.6014962860,120.9800123423,0,0
Scarlet Wine Lounge,Finger Food,0,Not rated,0,P,0,1,Bonifacio Global City,"Bonifacio Global City, Taguig City",Taguig City,,162,14.5494370000,121.0476720000,0,0
The Belle & Dragon,"Japanese, Asian, European",4.8,Excellent,246,P,1800,4,Legaspi Village,"Legaspi Village, Makati City",Makati City,,162,14.5557505905,121.0195279867,0,1
Raging Bull Chophouse & Bar - Shangri-La at the Fort,Steak,4.7,Excellent,174,P,2500,4,"Shangri-La at the Fort, Bonifacio Global City, Taguig City","Shangri-La at the Fort, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5521520148,121.0467835888,0,1
Waterside - Solaire Resort & Casino,Latin American,4.6,Excellent,155,P,1800,4,"Solaire Resort & Casino, Entertainment City, Parañaque City","Solaire Resort & Casino, Entertainment City, Parañaque City, Parañaque City",Parañaque City,,162,14.5224444073,120.9805155918,0,1
The Penthouse 8747,International,4.3,Very Good,154,P,1400,4,Salcedo Village,"Salcedo Village, Makati City",Makati City,,162,14.5578563580,121.0243619978,0,1
The PigPen,American,4.3,Very Good,106,P,900,3,Legaspi Village,"Legaspi Village, Makati City",Makati City,,162,14.5576519154,121.0183598846,0,0
i Darts DASH,"Asian, American, Finger Food",4.2,Very Good,34,P,1000,3,"Bonifacio High Street Central, Bonifacio Global City, Taguig City","Bonifacio High Street Central, Bonifacio Global City, Taguig City, Taguig City",Taguig City,,162,14.5521309210,121.0494232178,0,0
Ziggurat,"Indian, African",4.2,Very Good,176,P,1000,3,Poblacion,"Poblacion, Makati City",Makati City,,162,14.5635663948,121.0294263437,0,1
Gourmet Bar By Novotel,International,4.2,Very Good,53,P,1900,4,"Novotel Manila, Araneta Center, Quezon City","Novotel Manila, Araneta Center, Quezon City, Quezon City",Quezon City,,162,14.6198813125,121.0543611646,0,0
